time,generation
2015-01-30T06:00:00,0.0
2015-01-30T07:00:00,0.0
2015-01-30T08:00:00,0.0
2015-01-30T09:00:00,0.0
2015-01-30T10:00:00,0.0
2015-01-30T11:00:00,0.005
2015-01-30T12:00:00,0.02666666666666667
2015-01-30T13:00:00,0.055
2015-01-30T14:00:00,0.03
2015-01-30T15:00:00,0.025
2015-01-30T16:00:00,0.02
2015-01-30T17:00:00,0.0
2015-01-30T18:00:00,0.0
2015-01-30T19:00:00,0.01
2015-01-30T20:00:00,0.06333333333333334
2015-01-30T21:00:00,0.055
2015-01-30T22:00:00,0.1
2015-01-30T23:00:00,0.10833333333333334
2015-01-31T00:00:00,0.10333333333333333
2015-01-31T01:00:00,0.09333333333333334
2015-01-31T02:00:00,0.07
2015-01-31T03:00:00,0.1
2015-01-31T04:00:00,0.07833333333333334
2015-01-31T05:00:00,0.058333333333333334
2015-01-31T06:00:00,0.045
2015-01-31T07:00:00,0.0
2015-01-31T08:00:00,0.0
2015-01-31T09:00:00,0.0016666666666666668
2015-01-31T10:00:00,0.0
2015-01-31T11:00:00,0.0
2015-01-31T12:00:00,0.0
2015-01-31T13:00:00,0.0
2015-01-31T14:00:00,0.008333333333333333
2015-01-31T15:00:00,0.0016666666666666668
2015-01-31T16:00:00,0.015
2015-01-31T17:00:00,0.0016666666666666668
2015-01-31T18:00:00,0.02666666666666667
2015-01-31T19:00:00,0.145
2015-01-31T20:00:00,0.16333333333333333
2015-01-31T21:00:00,0.10166666666666667
2015-01-31T22:00:00,0.11
2015-01-31T23:00:00,0.10166666666666667
2015-02-01T00:00:00,0.11166666666666666
2015-02-01T01:00:00,0.14666666666666667
2015-02-01T02:00:00,0.09
